,X,Y,MEASUREMEN,TARGET DEP,SCORE,COS
7021,6.08109943700016,46.1824374639839,Wells,200,40,76
7022,6.0811218760344,46.1815380398875,Gravimetry,3000,5,43
7023,6.08237189744673,46.1833524673843,Gravimetry,3000,5,43
7024,6.0823943158387,46.1824530429923,Seismic 2D,4000,15,10
7025,6.08241673349468,46.1815536186409,Seismic 2D,4000,15,29
7026,6.08366679840027,46.1833680317934,Gravimetry,3000,5,5
7027,6.08368919541323,46.1824686071466,Gravimetry,3000,1,7
7028,6.0837115916909,46.1815691825405,Gravimetry,3000,1,38
7029,6.08496170008914,46.1833835813481,Gravimetry,3000,1,-17
7030,6.08498407572305,46.1824841564469,Gravimetry,3000,1,32
7031,6.08500645062237,46.1815847315863,Gravimetry,3000,1,13
7032,6.081144314332,46.1806386158318,Gravimetry,3000,5,4
7033,6.08116675189298,46.1797391918173,Gravimetry,3000,5,3
7034,6.0824391504147,46.1806541943303,Seismic 2D,4000,15,37
7035,6.08246156659882,46.1797547700608,Seismic 2D,4000,15,20
7036,6.08373398723332,46.1806697579752,Seismic 2D,4000,15,1
7037,6.08375638204053,46.179770333451,Seismic 2D,4000,15,47
7038,6.08502882478714,46.1806853067665,Seismic 2D,4000,15,12
7039,6.0850511982174,46.1797858819879,Seismic 2D,4000,15,24
7040,6.0811891887174,46.178839767844,Gravimetry,3000,5,13
7041,6.0812116248053,46.1779403439122,Gravimetry,3000,5,-4
7042,6.08123406015671,46.1770409200222,Gravimetry,3000,5,29
7043,6.08248398204708,46.1788553458326,Gravimetry,3000,5,5
7044,6.08250639675951,46.1779559216459,Gravimetry,3000,5,23
7045,6.08252881073615,46.177056497501,Gravimetry,3000,5,9
7046,6.08377877611258,46.1788709089681,Gravimetry,3000,5,-9
7047,6.0838011694495,46.1779714845268,Gravimetry,3000,5,-5
7048,6.08382356205134,46.1770720601271,Gravimetry,3000,5,39
7049,6.0850735709132,46.1788864572506,Seismic 2D,4000,15,33
7050,6.08509594287458,46.1779870325548,Seismic 2D,4000,15,13
7051,6.08511831410157,46.1770876079007,Seismic 2D,4000,15,32
7052,6.08634601512873,46.1798014156714,Gravimetry,3000,5,5
7053,6.08636836644824,46.1789019906799,Gravimetry,3000,5,38
7054,6.08639071703403,46.1780025657299,Gravimetry,3000,1,-8
7055,6.08641306688614,46.1771031408216,Seismic 2D,4000,15,16
7056,6.08764083277382,46.1798169345015,Gravimetry,3000,1,-6
7057,6.08766316271701,46.178917509256,Gravimetry,3000,1,-17
7058,6.08768549192716,46.1780180840521,Gravimetry,3000,1,-1
7059,6.08770782040434,46.1771186588899,Seismic 2D,4000,15,1
7060,6.08384595391815,46.1761726357695,Gravimetry,3000,5,32
7061,6.08386834504995,46.175273211454,Gravimetry,3000,5,13
7062,6.08514068459423,46.1761881832886,Seismic 2D,4000,15,29
7063,6.08516305435259,46.1752887587188,Gravimetry,3000,5,-2
7064,6.08643541600461,46.1762037159554,Seismic 2D,4000,15,32
7065,6.08645776438948,46.1753042911314,Gravimetry,3000,5,23
7066,6.08773014814858,46.1762192337697,Seismic 2D,4000,15,30
7067,6.08775247515993,46.1753198086918,Seismic 2D,4000,15,31
7068,6.08898026755327,46.1780335875214,Gravimetry,3000,1,7
7069,6.08900257465548,46.1771341621055,Gravimetry,3000,1,1
7070,6.08902488102545,46.1762347367317,Seismic 2D,1000,15,20
7071,6.08904718666323,46.1753353114,Seismic 2D,1000,15,49
7072,6.09027504391167,46.1780490761377,Gravimetry,3000,1,40
7073,6.09029732963886,46.1771496504684,Seismic 2D,1000,15,-3
7074,6.09031961463452,46.1762502248411,Seismic 2D,1000,15,39
7075,6.09034189889868,46.175350799256,Seismic 2D,1000,15,37
7076,6.09156982100163,46.1780645499011,Wells,250,40,62
7077,6.09159208535377,46.1771651239786,Seismic 2D,1000,15,-3
7078,6.09161434897508,46.1762656980981,Seismic 2D,1000,15,16
7079,6.09163661186559,46.1753662722598,Seismic 2D,1000,15,34
7080,6.08777480143842,46.1744203836562,Seismic 2D,1000,15,54
7081,6.08906949156885,46.1744358861108,Seismic 2D,4000,15,27
7082,6.08909179574236,46.1735364608643,Seismic 2D,4000,15,1
7083,6.0891140991838,46.1726370356606,Seismic 2D,4000,15,25
7084,6.0903641824314,46.1744513737134,Seismic 2D,1000,15,9
7085,6.0903864652327,46.1735519482134,Seismic 2D,4000,15,29
7086,6.09040874730263,46.1726525227564,Seismic 2D,4000,15,29
7087,6.09165887402535,46.174466846464,Seismic 2D,1000,15,34
7088,6.0916811354544,46.1735674207109,Seismic 2D,4000,15,13
7089,6.09170339615278,46.1726679950007,Seismic 2D,4000,15,33
7090,6.08913640189321,46.1717376105001,Gravimetry,3000,1,40
7091,6.08915870387064,46.1708381853828,Gravimetry,3000,1,22
7092,6.09043102864123,46.1717530973424,Seismic 2D,4000,15,10
7093,6.09172565612054,46.1717685693335,Seismic 2D,4000,15,50
7094,6.09297580640678,46.1735828783566,Seismic 2D,4000,15,41
7095,6.09299804573356,46.1726834523934,Seismic 2D,4000,15,14
7096,6.09302028433043,46.1717840264734,Seismic 2D,4000,15,-2
7097,6.09427047808912,46.1735983211505,Gravimetry,3000,1,33
7098,6.09429269604427,46.1726988949346,Seismic 2D,4000,15,48
7099,6.0943149132702,46.1717994687619,Seismic 2D,4000,15,18
7100,6.09572051128749,46.1673177647284,Seismic 2D,4000,15,25
7101,6.10223730489629,46.1655958180577,Seismic 2D,4000,15,-4
7102,6.10225938809706,46.1646963907275,Seismic 2D,4000,15,42
7103,6.10228147057317,46.1637969634425,Seismic 2D,4000,15,26
7104,6.10353178934671,46.1656111546303,Seismic 2D,4000,15,29
7105,6.10355385118186,46.1647117270491,Seismic 2D,4000,15,38
7106,6.10357591229305,46.1638122995132,Seismic 2D,4000,15,8
7107,6.10482627452113,46.1656264763531,Seismic 2D,4000,15,46
7108,6.10484831499062,46.1647270485213,Seismic 2D,4000,15,53
7109,6.10487035473685,46.1638276207347,Seismic 2D,4000,15,41
7110,6.10100913269356,46.162882185534,Seismic 2D,4000,15,54
7111,6.10230355232467,46.1628975362029,Seismic 2D,4000,15,8
7112,6.10232563335159,46.1619981090088,Gravimetry,3000,1,40
7113,6.10359797268034,46.1629128720227,Seismic 2D,4000,15,32
7114,6.10362003234375,46.1620134445778,Gravimetry,3000,1,21
7115,6.10489239375988,46.1629281929936,Seismic 2D,4000,15,19
7116,6.10491443205973,46.162028765298,Seismic 2D,4000,15,44
7117,6.10614277952263,46.164742355144,Gravimetry,3000,1,3
7118,6.10616479790386,46.163842927107,Seismic 2D,4000,15,52
7119,6.10618681556259,46.1629434991154,Seismic 2D,4000,15,25
7120,6.10620883249885,46.1620440711694,Seismic 2D,4000,15,-2
7121,6.10743724477719,46.1647576469172,Gravimetry,3000,1,38
7122,6.10745924179338,46.16385821863,Gravimetry,3000,1,-17
7123,6.10748123808777,46.1629587903883,Seismic 2D,4000,15,13
7124,6.10750323366039,46.1620593621921,Seismic 2D,4000,15,10
7125,6.10364209128333,46.1611140171787,Seismic 2D,4000,15,1
7126,6.10493646963646,46.1611293376483,Seismic 2D,4000,15,33
7127,6.10623084871267,46.1611446432694,Seismic 2D,4000,15,22
7128,6.10625286420411,46.1602452154154,Seismic 2D,4000,15,-1
7129,6.1062748789732,46.1593457876077,Seismic 2D,4000,15,14
7130,6.10752522851127,46.1611599340419,Gravimetry,3000,1,40
7131,6.10754722264047,46.1602605059377,Gravimetry,3000,1,-16
7132,6.10756921604803,46.1593610778799,Seismic 2D,4000,15,35
7133,6.10879763554366,46.162074638366,Gravimetry,3000,1,4
7134,6.10881960903157,46.1611752099659,Gravimetry,3000,1,8
7135,6.10884158179848,46.1602757816118,Seismic 2D,4000,15,53
7136,6.10886355384446,46.1593763533041,Seismic 2D,4000,15,18
7137,6.11011399027284,46.1611904710413,Seismic 2D,4000,15,29
7138,6.11013594167744,46.1602910424376,Seismic 2D,4000,15,43
7139,6.11015789236179,46.1593916138802,Seismic 2D,4000,15,17
7140,6.1114083722344,46.1612057172681,Seismic 2D,4000,15,26
7141,6.11143030227664,46.160306288415,Seismic 2D,4000,15,33
7142,6.11145223159933,46.1594068596083,Seismic 2D,4000,15,-1
7143,6.10759120873397,46.1584616498687,Seismic 2D,4000,15,1
7144,6.10888552516952,46.158476925043,Seismic 2D,4000,15,6
7145,6.11017984232593,46.1584921853694,Seismic 2D,4000,15,14
7146,6.11147416020251,46.158507430848,Seismic 2D,4000,15,19
7147,6.11272466359539,46.1603215195441,Seismic 2D,4000,15,34
7148,6.11274657155638,46.1594220904882,Seismic 2D,4000,15,42
7149,6.11276847879856,46.1585226614788,Seismic 2D,4000,15,38
7150,6.11279038532198,46.1576232325162,Seismic 2D,4000,15,45
7151,6.11281229112666,46.1567238036007,Seismic 2D,4000,15,4
7152,6.11033347191261,46.1521961871159,Seismic 2D,4000,15,14
7153,6.11035541611657,46.1512967589854,Seismic 2D,4000,15,45
7154,6.1103773596007,46.1503973309035,Seismic 2D,4000,15,4
7155,6.11162764028205,46.1522114308489,Seismic 2D,4000,15,2
7156,6.11164956313066,46.1513120024692,Seismic 2D,4000,15,25
7157,6.11167148526012,46.150412574138,Seismic 2D,4000,15,17
7158,6.11292180937068,46.1522266597358,Seismic 2D,4000,15,51
7159,6.11294371086388,46.151327231107,Seismic 2D,4000,15,16
7160,6.11296561163864,46.1504278025267,Seismic 2D,4000,15,33
7161,6.12843024834018,46.1533076800191,Wells,203,40,32
7162,6.12845189427546,46.1524082483716,Seismic 2D,4000,15,5
7163,6.12972444807109,46.1533227161503,Wells,203,40,24
7164,6.12974607264974,46.1524232842569,Seismic 2D,4000,15,14
7165,6.13101864851142,46.1533377374349,Wells,203,40,44
7166,6.1310402517334,46.1524383052958,Seismic 2D,4000,15,26
7167,6.13231284966047,46.1533527438728,Seismic 2D,4000,15,51
7168,6.13233443152574,46.1524533114882,Seismic 2D,4000,15,18
7169,6.13235601268303,46.1515538791521,Seismic 2D,4000,15,-4
7170,6.13237759313238,46.1506544468647,Seismic 2D,4000,15,51
7171,6.13360705151755,46.1533677354641,Seismic 2D,4000,15,42
7172,6.13362861202607,46.1524683028343,Seismic 2D,4000,15,35
7173,6.13365017182731,46.151568870253,Seismic 2D,4000,15,36
7174,6.1336717309213,46.1506694377204,Seismic 2D,4000,15,22
7175,6.13490125408194,46.1533827122087,Seismic 2D,4000,15,35
7176,6.13492279323368,46.1524832793339,Seismic 2D,4000,15,13
7177,6.13494433167883,46.1515838465076,Seismic 2D,4000,15,13
7178,6.13496586941743,46.15068441373,Seismic 2D,4000,15,35
7179,6.13619545735297,46.1533976741066,Seismic 2D,4000,15,47
7180,6.13621697514787,46.1524982409871,Seismic 2D,4000,15,-3
7181,6.13623849223689,46.1515988079161,Seismic 2D,4000,15,40
7182,6.13626000862006,46.1506993748937,Seismic 2D,4000,15,31
7183,6.13748966132991,46.1534126211578,Seismic 2D,4000,15,32
7184,6.13751115776794,46.1525131877937,Seismic 2D,4000,15,11
7185,6.13753265350079,46.1516137544783,Seismic 2D,4000,15,46
7186,6.1375541485285,46.1507143212115,Seismic 2D,4000,15,47
7187,6.13878386601208,46.1534275533622,Gravimetry,3000,1,18
7188,6.1388053410932,46.152528119754,Seismic 2D,4000,15,-5
7189,6.13882681546984,46.1516286861943,Seismic 2D,4000,15,42
7190,6.13884828914204,46.1507292526832,Gravimetry,3000,1,7
7191,6.14007807139877,46.1534424707199,Gravimetry,3000,1,18
7192,6.14009952512295,46.1525430368677,Seismic 2D,4000,15,25
7193,6.14012097814333,46.151643603064,Seismic 2D,4000,15,2
7194,6.14014243045998,46.1507441693089,Seismic 2D,4000,15,39
7195,6.13628152429744,46.1497999419203,Seismic 2D,4000,15,39
7196,6.1375756428511,46.1498148879936,Gravimetry,3000,1,22
7197,6.13886976210983,46.1498298192211,Gravimetry,3000,1,10
7198,6.13889123437325,46.1489303858082,Gravimetry,3000,1,23
7199,6.14016388207292,46.1498447356029,Seismic 2D,4000,15,54
7200,6.14018533298219,46.148945301946,Seismic 2D,4000,15,-3
7201,6.14137227748929,46.1534573732309,Gravimetry,3000,1,12
7202,6.14139370985647,46.1525579391349,Seismic 2D,4000,15,12
7203,6.14141514152057,46.1516585050874,Seismic 2D,4000,15,54
7204,6.14143657248162,46.1507590710887,Seismic 2D,4000,15,8
7205,6.14266648428293,46.1534722608951,Seismic 2D,4000,15,28
7206,6.14268789529308,46.1525728265555,Seismic 2D,4000,15,35
7207,6.14270930560085,46.1516733922645,Seismic 2D,4000,15,-1
7208,6.14273071520627,46.1507739580223,Seismic 2D,4000,15,48
7209,6.14396069177899,46.1534871337125,Seismic 2D,4000,15,34
7210,6.14398208143207,46.1525876991297,Seismic 2D,4000,15,2
7211,6.14400347038347,46.1516882645954,Seismic 2D,4000,15,37
7212,6.14402485863323,46.1507888301099,Seismic 2D,4000,15,27
7213,6.14145800273967,46.1498596371388,Seismic 2D,4000,15,-3
7214,6.14147943229476,46.1489602032382,Seismic 2D,4000,15,3
7215,6.1427521241094,46.149874523829,Seismic 2D,4000,15,22
7216,6.14277353231025,46.1489750896849,Seismic 2D,4000,15,52
7217,6.14404624618138,46.1498893956733,Seismic 2D,4000,15,6
7218,6.14406763302796,46.148989961286,Seismic 2D,4000,15,45
7219,6.14525489997678,46.1535019916831,Seismic 2D,4000,15,0
7220,6.14527626827275,46.1526025568572,Seismic 2D,4000,15,53
7221,6.14529763586774,46.1517031220799,Seismic 2D,4000,15,0
7222,6.14531900276179,46.1508036873514,Seismic 2D,4000,15,-5
7223,6.15425071638855,46.1563038916158,Seismic 2D,4000,15,48
7224,6.15427193727215,46.155404454951,Seismic 2D,4000,15,48
7225,6.15429315745954,46.1545050183341,Seismic 2D,4000,15,24
7226,6.15431437695077,46.1536055817654,Seismic 2D,4000,15,15
7227,6.15554499425141,46.1563186315347,Seismic 2D,4000,15,34
7228,6.15556619377548,46.1554191946288,Seismic 2D,4000,15,14
7229,6.15558739260405,46.1545197577709,Seismic 2D,4000,15,23
7230,6.15560859073716,46.153620320961,Seismic 2D,4000,15,-4
7231,6.15683927280981,46.156333356606,Seismic 2D,4000,15,37
7232,6.15686045097432,46.1554339194592,Seismic 2D,4000,15,5
7233,6.15688162844403,46.1545344823604,Seismic 2D,4000,15,8
7234,6.15690280521897,46.1536350453097,Seismic 2D,4000,15,19
7235,6.15432187699244,46.1527206659654,Seismic 2D,4000,15,12
7236,6.15383946760265,46.1522184146416,Seismic 2D,4000,15,52
7237,6.15560387323514,46.1528083742539,Seismic 2D,4000,15,21
7238,6.15688878428784,46.1528954354238,Seismic 2D,4000,15,6
7239,6.15550259311659,46.1581175054894,Gravimetry,3000,1,-11
7240,6.15552379403179,46.1572180684883,Seismic 2D,4000,15,1
7241,6.15679691439623,46.1581322310425,Gravimetry,3000,1,2
7242,6.15681809395046,46.1572327938005,Gravimetry,3000,1,21
7243,6.15809123637078,46.1581469417474,Gravimetry,3000,1,6
7244,6.15811239456401,46.1572475042647,Gravimetry,3000,1,7
7245,6.15813355206306,46.1563480668296,Seismic 2D,4000,15,16
7246,6.15815470886797,46.1554486294422,Seismic 2D,4000,15,40
7247,6.15938555903956,46.158161637604,Gravimetry,3000,1,33
7248,6.15940669587175,46.157262199881,Seismic 2D,4000,15,41
7249,6.15942783201045,46.1563627622055,Seismic 2D,4000,15,33
7250,6.15944896745571,46.1554633245777,Seismic 2D,4000,15,9
7251,6.15817586497877,46.1545491921027,Seismic 2D,4000,15,48
7252,6.15812280867038,46.1537258000599,Seismic 2D,4000,15,45
7253,6.15947010220757,46.1545638869978,Seismic 2D,4000,15,11
7254,6.15933751561419,46.1539401330434,Gravimetry,3000,1,31
7255,6.16067988240186,46.1581763186126,Seismic 2D,4000,15,54
7256,6.16070099787297,46.1572768806493,Seismic 2D,4000,15,3
7257,6.16072211265129,46.1563774427336,Seismic 2D,4000,15,25
7258,6.16074322673687,46.1554780048656,Seismic 2D,4000,15,4
7259,6.16197420645698,46.1581909847729,Seismic 2D,4000,15,39
7260,6.16199530056697,46.1572915465697,Seismic 2D,4000,15,25
7261,6.16201639398487,46.1563921084141,Seismic 2D,4000,15,43
7262,6.16203748671072,46.1554926703062,Gravimetry,3000,1,-9
7263,6.16326853120423,46.1582056360849,Seismic 2D,4000,15,28
7264,6.16328960395305,46.157306197642,Seismic 2D,4000,15,50
7265,6.16331067601049,46.1564067592468,Seismic 2D,4000,15,8
7266,6.16327597520538,46.1555657614608,Seismic 2D,4000,15,27
7267,6.16456285664289,46.1582202725487,Seismic 2D,4000,15,1
7268,6.16458390803051,46.1573208338664,Seismic 2D,4000,15,42
7269,6.16460495872745,46.1564213952317,Seismic 2D,4000,15,51
7270,6.16445375530544,46.1557829596265,Seismic 2D,4000,15,-3
7271,6.16585718277228,46.1582348941642,Seismic 2D,4000,15,5
7272,6.16587821279866,46.1573354552427,Seismic 2D,4000,15,41
7273,6.16583036233482,46.1565103675136,Seismic 2D,4000,15,12
7274,6.16532760722329,46.1559557969014,Seismic 2D,4000,15,40
7275,6.16579408855285,46.1609332112118,Seismic 2D,4000,15,19
7276,6.16581512064942,46.160033772149,Seismic 2D,4000,15,32
7277,6.16583615205588,46.159134333133,Seismic 2D,4000,15,5
7278,6.1670884794603,46.1609478186959,Seismic 2D,4000,15,3
7279,6.16710949019348,46.1600483793941,Seismic 2D,4000,15,3
7280,6.16713050023727,46.1591489401393,Seismic 2D,4000,15,14
7281,6.16715150959169,46.1582495009314,Seismic 2D,4000,15,10
7282,6.16838287105718,46.1609624113311,Seismic 2D,4000,15,31
7283,6.16840386042695,46.1600629717906,Seismic 2D,4000,15,5
7284,6.16842484910801,46.1591635322969,Seismic 2D,4000,15,27
7285,6.16844583710042,46.1582640928504,Seismic 2D,4000,15,1
7286,6.16967726334281,46.1609769891172,Seismic 2D,4000,15,36
7287,6.16969823134911,46.1600775493382,Seismic 2D,4000,15,36
7288,6.16971919866742,46.1591781096061,Seismic 2D,4000,15,24
7289,6.16974016529777,46.1582786699211,Seismic 2D,4000,15,44
7290,6.16717251825679,46.157350061771,Gravimetry,3000,1,24
7291,6.16698578913261,46.1567350418571,Gravimetry,3000,1,-1
7292,6.16842327050787,46.1574446886331,Gravimetry,3000,1,-10
7293,6.16784796872306,46.1569015053238,Gravimetry,3000,1,39
7294,6.16975785863102,46.1575038054466,Gravimetry,3000,1,18
7295,6.17097165631647,46.1609915520542,Seismic 2D,4000,15,13
7296,6.17099260295928,46.160092112037,Seismic 2D,4000,15,42
7297,6.17101354891479,46.1591926720666,Seismic 2D,4000,15,46
7298,6.17103449418304,46.1582932321434,Seismic 2D,4000,15,16
7299,6.17226604997747,46.1610061001423,Seismic 2D,4000,15,22
7300,6.17228697525674,46.1601066598869,Seismic 2D,4000,15,28
7301,6.17230789984942,46.1592072196786,Seismic 2D,4000,15,3
7302,6.17232882375553,46.1583077795174,Seismic 2D,4000,15,6
7303,6.1735604443251,46.1610206333811,Seismic 2D,4000,15,-3
7304,6.1735813482408,46.1601211928881,Seismic 2D,4000,15,31
7305,6.1736022514706,46.1592217524419,Seismic 2D,4000,15,27
7306,6.17362315401455,46.158322312043,Seismic 2D,4000,15,41
7307,6.17485483935867,46.1610351517709,Seismic 2D,4000,15,39
7308,6.17487572191076,46.1601357110404,Seismic 2D,4000,15,40
7309,6.17489660377765,46.1592362703567,Seismic 2D,4000,15,35
7310,6.17481146616171,46.15844408995,Seismic 2D,4000,15,38
7311,6.17614923507748,46.1610496553116,Seismic 2D,4000,15,0
7312,6.17617009626592,46.1601502143438,Seismic 2D,4000,15,11
7313,6.17615371512024,46.1592794191205,Seismic 2D,4000,15,50
7314,6.17578505746113,46.1586874455047,Seismic 2D,4000,15,39
7315,6.17483395612135,46.1619345925483,Seismic 2D,4000,15,36
7316,6.17612837320451,46.1619490963262,Seismic 2D,4000,15,-1
7317,6.17742279097225,46.1619635852548,Seismic 2D,4000,15,35
7318,6.17744363148083,46.1610641440032,Seismic 2D,4000,15,36
7319,6.17744444728037,46.1601769877731,Seismic 2D,4000,15,0
7320,6.17871720942386,46.1619780593341,Wells,260,40,39
7321,6.17870838611765,46.1611004262051,Wells,260,40,57
7322,6.17833984752079,46.160437131165,Seismic 2D,4000,15,-4
7323,6.17721039794394,46.1594989738132,Seismic 2D,4000,15,50
7324,6.18001162855865,46.1619925185639,Wells,260,40,68
7325,6.17981457382331,46.1613302241082,Wells,260,40,75
7326,6.18119179726191,46.1621299105737,Wells,260,40,60
7327,6.18067443973479,46.1615476212172,Wells,260,40,70
7328,6.18214708054667,46.1623697714522,Gravimetry,3000,1,-5
7329,6.21662116419374,46.2037800537025,Gravimetry,3000,5,39
7330,6.21664137288564,46.2028806033006,Gravimetry,3000,5,41
7331,6.21666158091368,46.2019811529354,Gravimetry,3000,5,1
7332,6.21668178827791,46.2010817026073,Gravimetry,3000,5,8
7333,6.21791658707404,46.2037940779984,Gravimetry,3000,5,-15
7334,6.21793677436807,46.2028946273668,Gravimetry,3000,5,-14
7335,6.21795696099895,46.2019951767721,Gravimetry,3000,5,-5
7336,6.2179771469667,46.2010957262144,Gravimetry,3000,5,31
7337,6.21921201061754,46.2038080874332,Gravimetry,3000,5,1
7338,6.21923217651366,46.2029086365723,Gravimetry,3000,5,9
7339,6.21925234174732,46.2020091857482,Seismic 2D,4000,15,9
7340,6.21927250631857,46.2011097349611,Seismic 2D,4000,15,52
7341,6.22050743482352,46.2038220820071,Seismic 2D,4000,15,15
7342,6.22052757932169,46.2029226309169,Seismic 2D,4000,15,25
7343,6.22054772315811,46.2020231798637,Seismic 2D,4000,15,1
7344,6.22056786633282,46.2011237288475,Seismic 2D,4000,15,28
7345,6.21915150895409,46.2065064402348,Gravimetry,3000,1,5
7346,6.21917167683779,46.2056069892647,Gravimetry,3000,1,-5
7347,6.21919184405893,46.2047075383308,Gravimetry,3000,5,20
7348,6.22044699735812,46.2065204354961,Seismic 2D,3000,20,43
7349,6.22046714384177,46.2056209842968,Gravimetry,3000,1,-14
7350,6.22048728966356,46.2047215331337,Gravimetry,3000,1,-9
7351,6.22174248642406,46.2065344158956,Seismic 2D,3000,20,27
7352,6.22176261150762,46.2056349644674,Gravimetry,3000,1,30
